Manufacturer,Model,Price,Transmission,Power,Engine CC,Fuel,Female,Male,Unknown,Total
Volkswagen,Vento,18.17,4.69,70.31,1932.15,petrol,1539,6242,409,8190
Peugeot,406,28.61,4.76,92.82,2043.82,petrol,981,6813,353,8147
Fiat,126,3.78,4.0,18.0,652.0,petrol,4817,3128,199,8144
Skoda,130,6.9,5.0,46.0,1289.0,petrol,2211,5350,153,7714
Mazda,121,13.19,5.0,51.33,1431.33,petrol,4254,2981,322,7557
Nissan,Serena,22.95,5.0,67.33,1908.17,petrol,2096,4906,334,7336
Ford,Galaxy,53.79,6.0,124.86,1855.0,diesel,1804,5007,466,7277
Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,1387,5317,395,7099
Morris,Ital,8.12,4.0,51.5,1487.5,petrol,1412,5385,104,6901
Porsche,911,158.79,7.47,293.53,3005.4,petrol,673,5888,241,6802
Fiat,Croma,34.33,5.59,105.0,1962.06,diesel,1120,5534,140,6794
Nissan,Silvia,21.02,4.67,66.0,1206.0,petrol,1497,4933,139,6569
Morris,Marina,5.76,4.0,43.0,1275.0,petrol,1445,4835,99,6379
Fiat,Brava,17.22,4.89,70.0,1615.33,petrol,1702,4029,213,5944
Peugeot,605,35.26,4.73,104.64,2367.18,petrol,652,5017,219,5888
Fiat,Strada,14.28,5.0,70.0,1997.0,diesel,1979,3683,145,5807
Nissan,Terrano,37.02,4.74,97.58,2697.37,diesel,1280,4313,192,5785
Mazda,MX-3,22.13,5.0,83.0,1721.5,petrol,2469,2878,310,5657
Saab,99,11.34,4.0,74.0,1985.0,petrol,1065,4223,225,5513
Volvo,960,40.76,4.33,133.33,2634.22,petrol,658,4408,302,5368
Daewoo,Espero,16.8,4.5,71.0,1764.0,petrol,716,4120,245,5081
Alfa-Romeo,164,38.4,4.75,131.0,2652.38,petrol,492,4369,208,5069
Subaru,Impreza,30.6,1.8,97.6,1757.6,petrol,1346,3223,443,5012
Nissan,Patrol,38.48,4.88,90.94,2953.59,diesel,736,3830,122,4688
Renault,Safrane,31.79,4.57,104.14,2211.07,petrol,450,3932,213,4595
Seat,Cordoba,17.31,4.97,66.35,1655.74,petrol,1168,3182,122,4472
Rover,2000,17.18,5.0,74.0,1994.0,petrol,477,3787,78,4342
Lancia,Delta,29.04,5.85,105.07,1638.89,petrol,836,3349,115,4300
Honda,Legend,69.4,5.0,173.0,3358.67,petrol,550,3511,189,4250
Fiat,Bravo,22.46,6.0,92.31,1466.31,petrol,1410,2678,158,4246
Suzuki,Alto,9.56,4.6,50.0,996.0,petrol,2590,1473,121,4184
Audi,Cabriolet,43.97,4.5,98.0,2309.0,petrol,675,3375,97,4147
Lada,Niva,12.24,5.0,57.0,1568.0,petrol,840,3042,97,3979
Skoda,105,4.63,4.0,34.0,1046.0,petrol,1340,2518,69,3927
Hyundai,Sonata,31.74,4.83,119.67,2116.0,petrol,490,3171,94,3755
BMW,640i,114.88,8.0,235.0,2979.0,petrol,440,2918,98,3456
Suzuki,Samurai,12.25,5.0,43.0,1325.0,petrol,1454,1841,88,3383
Mazda,Xedos,28.96,4.4,100.8,1936.6,petrol,483,2618,149,3250
Audi,A6,82.06,7.73,199.73,2790.45,diesel,372,2616,186,3174
Opel,Ascona,15.12,4.59,61.76,1603.12,petrol,610,2462,59,3131
Suzuki,Baleno,17.59,4.08,73.08,1363.5,petrol,951,2000,89,3040
Volkswagen,Santana,14.93,4.33,59.6,1655.07,petrol,547,2332,69,2948
Triumph,TR7,13.14,5.0,93.5,1998.0,petrol,525,2277,96,2898
Mazda,MX-6,30.93,4.67,110.33,2328.33,petrol,634,2060,128,2822
Nissan,Laurel,18.65,4.6,74.8,2652.8,diesel,388,2288,53,2729
BMW,M3,135.11,6.5,309.0,3999.0,petrol,262,2239,85,2586
Kia,Mentor,14.76,4.67,75.0,1594.0,petrol,602,1901,83,2586
Mitsubishi,Carisma,22.69,4.8,82.2,1773.7,petrol,509,1950,83,2542
Nissan,Maxima,34.1,4.57,121.86,2555.29,petrol,280,2059,130,2469
Renault,Fuego,13.22,4.6,70.2,1736.2,petrol,576,1834,54,2464
Seat,Malaga,10.55,5.0,49.43,1418.43,petrol,722,1611,53,2386
Mercedes,SLS,264.68,7.0,420.0,6208.0,petrol,505,1642,82,2229
Lancia,Thema,50.14,5.82,155.55,2799.27,petrol,261,1903,60,2224
Porsche,928,110.1,5.0,235.0,4957.0,petrol,241,1895,74,2210
Volkswagen,Sharan,45.7,6.0,114.0,1854.2,diesel,506,1521,164,2191
Volkswagen,Derby,7.56,4.0,38.75,1137.75,petrol,821,1284,57,2162
Renault,4,6.59,4.0,22.33,932.67,petrol,921,1061,151,2133
Daimler,3.6,71.6,4.0,149.0,3590.0,petrol,246,1812,73,2131
Mercedes,Sprinter,43.07,6.25,104.2,2222.71,diesel,185,1787,123,2095
Peugeot,104,7.51,4.0,36.67,1099.0,petrol,920,1086,47,2053
Daihatsu,Applause,15.7,4.5,73.0,1590.0,petrol,501,1445,66,2012
Audi,Cabriolet,43.97,4.5,98.0,2309.0,petrol,745,1160,98,2003
Lancia,Dedra,21.77,5.0,81.69,1808.38,petrol,295,1502,67,1864
Fiat,127,6.24,5.0,37.0,1049.0,petrol,813,979,45,1837
Ford,Ka+,15.46,5.0,60.8,1196.0,petrol,1018,705,87,1810
Audi,Quattro,61.24,5.0,147.0,2144.0,petrol,169,1521,55,1745
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,494,1172,79,1745
BMW,M550i,134.79,8.0,390.0,4395.0,petrol,174,1503,45,1722
Opel,Senator,36.17,4.38,117.62,2849.25,petrol,225,1428,23,1676
Opel,Rekord,16.74,4.12,71.47,2066.18,petrol,228,1413,26,1667
Lancia,Prisma,13.43,4.33,67.67,1527.0,petrol,278,1281,43,1602
Opel,Monza,32.99,5.0,132.0,2969.0,petrol,163,1388,28,1579
Chrysler,Neon,19.72,4.0,98.0,1995.0,petrol,351,1136,64,1551
Alfa-Romeo,155,23.91,5.0,100.67,2016.78,petrol,174,1288,56,1518
Alfa-Romeo,Spider,55.2,6.0,163.5,2696.5,petrol,319,1069,93,1481
Honda,Shuttle,30.08,4.0,110.0,2254.0,petrol,511,851,80,1442
Ssangyong,Musso,38.79,4.43,98.57,2755.57,diesel,236,1145,61,1442
Porsche,Carrera,646.6,6.0,450.0,5733.0,petrol,170,1196,52,1418
Toyota,Paseo,15.76,5.0,66.0,1497.0,petrol,611,724,58,1393
Kia,Sportage,43.97,6.6,115.3,1634.2,diesel,362,980,39,1381
Volvo,S40,35.28,5.18,113.35,2106.5,petrol,207,1100,74,1381
Lotus,Esprit,93.42,5.0,233.0,2995.0,petrol,80,1250,31,1361
Land-Rover,Defender,108.75,7.85,207.61,2304.98,diesel,164,1109,87,1360
Audi,200,38.67,4.3,95.65,2027.9,petrol,184,1135,38,1357
Toyota,Cressida,18.97,5.0,75.25,2214.5,diesel,193,1091,28,1312
Mazda,929,15.88,4.25,84.44,2161.62,petrol,220,1038,31,1289
Jaguar,XK,145.65,6.0,283.0,5000.0,petrol,77,1161,45,1283
Daimler,Double,106.82,4.0,234.0,5993.0,petrol,118,1101,60,1279
Alfa-Romeo,145,17.43,5.0,87.71,1696.43,petrol,333,871,64,1268
Peugeot,806,29.57,5.0,84.0,1997.14,diesel,248,832,95,1175
Volvo,V40,35.81,6.29,117.43,1921.47,petrol,274,797,95,1166
Honda,Quintet,4.97,3.5,59.0,1602.0,petrol,331,724,44,1099
Daimler,4,92.8,4.0,166.0,3980.0,petrol,100,924,45,1069
Alfa-Romeo,146,18.2,5.0,87.71,1696.43,petrol,259,752,57,1068
Ford,Escort,16.21,4.46,63.56,1650.21,petrol,488318,980503,32073,1500894
Ford,Fiesta,18.53,5.71,68.57,1166.14,petrol,745296,720464,34585,1500345
Ford,Sierra,18.3,4.88,70.25,1836.5,petrol,150811,740899,14277,905987
Rover,2000,17.18,5.0,74.0,1994.0,petrol,120211,397309,14031,531551
Volkswagen,Golf,31.24,6.16,89.46,1537.41,petrol,160288,252989,20261,433538
Ford,Orion,15.4,5.0,60.11,1593.11,petrol,93280,305892,5959,405131
Nissan,Micra,20.38,4.87,67.96,1279.7,petrol,212813,164286,12347,389446
Peugeot,205,13.12,4.75,50.88,1430.75,petrol,165507,161304,13598,340409
Volkswagen,Polo,18.19,5.07,60.96,1408.06,petrol,157673,141989,12371,312033
Ford,Granada,18.85,4.08,87.08,2326.36,petrol,28816,212458,3792,245066
BMW,320i,47.85,6.44,126.11,1995.78,petrol,57880,167492,9008,234380
Peugeot,405,20.43,4.79,69.88,1773.0,petrol,33664,170585,5934,210183
Fiat,Uno,11.28,4.29,49.29,1337.71,petrol,100224,97274,5884,203382
Peugeot,309,14.35,4.88,59.5,1642.88,petrol,53337,118973,4975,177285
Renault,Clio,22.1,5.62,75.58,1219.65,petrol,88798,68814,6741,164353
Citroen,AX,10.83,5.0,45.0,1242.0,petrol,86258,69310,5434,161002
Toyota,Corolla,27.24,3.03,91.61,1677.95,petrol,53149,99704,5468,158321
Nissan,Bluebird,14.44,4.9,64.2,1891.7,petrol,24658,119473,2978,147109
Ford,Mondeo,39.97,1.75,130.25,1998.5,petrol,22055,114578,3686,140319
Honda,Civic,29.94,4.5,106.22,1480.58,petrol,56543,67107,5716,129366
Peugeot,106,12.36,4.65,53.88,1366.29,petrol,71481,48995,4931,125407
Renault,19,16.29,4.8,57.87,1645.13,petrol,29660,77367,3504,110531
Toyota,Carina,17.45,4.69,68.27,1791.23,petrol,19255,86276,3850,109381
Mazda,323,17.34,4.75,70.92,1683.61,petrol,35381,55830,3142,94353
Volvo,440,20.28,4.11,72.85,1832.89,petrol,23999,65439,4370,93808
Honda,Accord,39.4,5.78,117.71,2151.65,petrol,19466,67616,4124,91206
Fiat,Panda,10.42,5.0,52.44,1095.78,petrol,51615,36502,2910,91027
BMW,535i,93.71,8.0,225.0,2979.0,petrol,13396,73753,3119,90268
Citroen,ZX,16.06,4.92,67.0,1703.15,petrol,24691,58375,3894,86960
Volkswagen,Passat,46.06,6.49,125.44,1835.85,petrol,16412,66379,3796,86587
Renault,21,20.35,4.79,67.68,1996.68,petrol,16131,67392,2749,86272
Audi,80,27.1,4.67,91.75,2247.33,petrol,14951,67498,3138,85587
Peugeot,306,18.64,4.84,67.0,1698.64,petrol,26182,51210,3850,81242
Nissan,Primera,26.51,4.02,93.59,1933.02,petrol,11136,54107,2065,67308
Mazda,626,20.72,4.72,81.38,1950.91,petrol,11152,54039,1884,67075
Fiat,Tipo,23.58,5.81,80.81,1446.12,diesel,18075,40316,1818,60209
Renault,11,11.63,4.43,47.14,1477.0,petrol,19034,36310,1406,56750
Ford,Capri,11.71,4.0,69.0,1864.8,petrol,9195,45714,663,55572
Mercedes,190,36.64,4.47,88.73,2284.13,petrol,11073,39984,2475,53532
Saab,900,37.01,4.59,114.68,2208.09,petrol,10105,40220,3196,53521
Land-Rover,Discovery,107.45,8.0,182.57,2425.43,diesel,8500,39082,2216,49798
Seat,Ibiza,19.94,5.65,76.32,1205.19,petrol,20099,26031,1141,47271
Skoda,Favorit,7.86,5.0,44.0,1289.0,petrol,12202,34055,993,47250
Volkswagen,Jetta,31.31,6.26,96.93,1587.22,petrol,11291,34420,1480,47191
Triumph,Acclaim,6.05,4.33,52.0,1335.0,petrol,14542,31122,929,46593
Jaguar,XJ,137.57,8.0,223.55,2813.0,petrol,5260,38992,1541,45793
Lada,Samara,10.92,5.0,49.8,1372.4,petrol,9939,32627,683,43249
Renault,25,22.35,4.22,80.93,1977.26,petrol,5888,32765,890,39543
Audi,100,37.33,4.76,101.12,2349.08,petrol,5485,31704,1371,38560
Saab,9000,41.62,4.6,125.36,2336.52,petrol,4593,29310,2102,36005
Volkswagen,Scirocco,33.71,6.15,120.15,1750.62,petrol,9514,24354,1096,34964
Rover,Mini,7.92,4.0,33.33,868.33,petrol,20821,12620,1118,34559
Datsun,Sunny,11.82,4.62,56.86,1520.95,petrol,9647,22146,673,32466
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,4529,26497,739,31765
Citroen,Xantia,24.84,4.76,84.93,1982.76,petrol,3805,24094,1309,29208
Mercedes,300,62.4,4.38,135.5,2972.31,petrol,4996,22332,1276,28604
Toyota,Celica,31.53,5.17,109.67,1861.83,petrol,6755,20800,862,28417
Suzuki,Vitara,26.8,5.43,85.71,1310.0,petrol,11746,15182,953,27881
Renault,9,11.5,4.75,50.25,1507.5,petrol,8600,17970,569,27139
Peugeot,305,12.61,4.5,56.25,1607.25,petrol,5992,19881,771,26644
Honda,Prelude,27.79,4.67,110.67,2050.33,petrol,8487,17012,1059,26558
Volvo,940,30.24,4.5,110.0,2316.0,petrol,3944,21034,1546,26524
Hyundai,Pony,10.32,4.14,54.36,1463.86,petrol,9263,16097,568,25928
Toyota,MR2,34.19,6.0,103.0,1794.0,petrol,7859,14067,975,22901
Honda,Concerto,16.67,4.5,74.0,1541.5,petrol,5730,15712,1090,22532
Volvo,460,20.5,4.14,72.43,1824.43,petrol,4514,16911,1009,22434
Renault,Laguna,34.02,5.55,99.0,1920.03,diesel,3473,18146,778,22397
Toyota,Camry,30.01,3.2,115.47,2245.6,petrol,3334,18263,746,22343
Volkswagen,Beetle,33.25,6.17,112.75,1475.0,petrol,8642,12386,627,21655
Fiat,Cinquecento,7.71,5.0,29.0,899.0,petrol,12449,8218,779,21446
Datsun,Cherry,8.4,4.33,44.56,1350.0,petrol,8090,12537,482,21109
Renault,Espace,59.0,7.0,166.0,1798.0,petrol,4427,15241,1321,20989
Opel,Manta,11.98,4.0,69.0,1762.75,petrol,3605,16211,275,20091
Mitsubishi,Colt,17.04,5.3,73.49,1374.05,petrol,8955,10249,730,19934
Peugeot,505,20.66,4.96,67.0,2234.26,petrol,3837,14973,1053,19863
Skoda,120,3.33,4.6,15.6,469.6,petrol,5954,13542,314,19810
Renault,18,12.85,4.64,57.36,1849.55,petrol,4178,15153,430,19761
BMW,740i,115.53,8.0,250.0,2998.0,petrol,2145,16444,587,19176
Mitsubishi,Galant,25.08,4.53,93.6,2127.33,petrol,2769,14762,497,18028
Nissan,Prairie,21.41,4.5,72.0,1974.0,petrol,4649,12430,637,17716
Mercedes,CLA,46.53,7.04,131.6,1596.92,petrol,3159,12656,963,16778
Suzuki,Swift,19.09,3.73,68.91,1180.55,petrol,7797,8170,484,16451
Land-Rover,Range,107.67,8.28,196.34,2521.09,diesel,2512,12934,597,16043
Toyota,Starlet,11.39,4.14,53.0,1308.29,petrol,8292,7042,451,15785
Fiat,Tempra,17.92,4.19,64.48,1759.19,petrol,2710,11564,381,14655
Volvo,850,36.38,4.5,125.71,2294.76,petrol,1903,11014,1016,13933
Fiat,Regata,12.74,4.64,54.0,1559.18,petrol,3254,10333,248,13835
Suzuki,SJ,8.47,4.6,41.4,1182.4,petrol,5402,7727,352,13481
Kia,Pride,9.36,4.33,47.0,1324.0,petrol,6246,6777,389,13412
Citroen,XM,36.36,4.55,110.5,2345.1,petrol,1551,11343,516,13410
Audi,Coupe,35.87,5.59,117.02,1980.63,petrol,2082,10511,427,13020
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,3495,7735,791,12021
Datsun,Stanza,9.58,4.5,61.67,1668.33,petrol,2997,8682,266,11945
Hyundai,Lantra,16.45,4.67,78.0,1741.0,petrol,2123,9318,248,11689
Mercedes,E,78.07,7.67,192.4,2598.82,petrol,1675,9364,616,11655
Opel,Kadett,13.31,4.09,53.34,1518.68,petrol,3795,7492,244,11531
Audi,90,28.38,4.6,91.6,2181.2,petrol,1628,8497,336,10461
Morris,Ital,8.12,4.0,51.5,1487.5,petrol,2192,8117,130,10439
Subaru,Justy,11.74,5.0,51.0,998.0,petrol,4877,4547,731,10155
Mitsubishi,Lancer,23.02,4.73,90.88,1709.54,petrol,2820,7025,302,10147
Fiat,126,3.78,4.0,18.0,652.0,petrol,5771,3646,245,9662
Honda,Integra,17.53,4.6,78.4,1549.8,petrol,2736,6585,337,9658
Toyota,Tercel,10.0,4.33,49.33,1347.67,petrol,3150,6182,280,9612
Skoda,130,6.9,5.0,46.0,1289.0,petrol,2647,6710,171,9528
Subaru,Legacy,37.52,3.9,107.38,2084.38,petrol,2140,6425,869,9434
Hyundai,Stellar,11.26,4.5,55.0,1597.0,petrol,1497,7680,152,9329
Morris,Marina,5.76,4.0,43.0,1275.0,petrol,2012,6821,122,8955
Alfa-Romeo,33,13.82,5.0,66.0,1351.0,petrol,1949,6567,314,8830
Seat,Marbella,6.49,5.0,30.0,903.0,petrol,5221,3360,222,8803
Porsche,944,59.49,5.0,137.5,2734.5,petrol,1570,6877,307,8754
Toyota,Supra,81.3,8.0,250.0,2998.0,petrol,1295,7158,231,8684
Toyota,Previa,43.08,4.67,105.0,2239.67,petrol,1939,5723,541,8203
Mazda,MX-5,37.47,5.86,103.43,1718.57,petrol,3262,4239,611,8112
Seat,Toledo,20.37,5.64,74.21,1324.36,petrol,1397,6421,210,8028
Fiat,Strada,14.28,5.0,70.0,1997.0,diesel,2590,5047,181,7818
Fiat,Croma,34.33,5.59,105.0,1962.06,diesel,1137,5956,131,7224
Ford,Scorpio,30.86,4.45,105.55,2458.91,petrol,634,6237,225,7096
Nissan,Silvia,21.02,4.67,66.0,1206.0,petrol,1567,5198,145,6910
Volkswagen,Vento,18.17,4.69,70.31,1932.15,petrol,1207,5007,344,6558
Saab,99,11.34,4.0,74.0,1985.0,petrol,1215,4998,242,6455
Toyota,RAV4,43.55,1.35,137.77,2261.19,petrol,2521,3524,336,6381
Ford,Maverick,29.15,5.0,89.0,2526.5,petrol,1373,4690,216,6279
Volkswagen,Corrado,35.34,5.0,118.0,1781.0,petrol,1245,4489,338,6072
Ford,Probe,24.84,5.0,102.0,2244.0,petrol,1283,4555,194,6032
Mazda,121,13.19,5.0,51.33,1431.33,petrol,3435,2326,260,6021
Porsche,911,158.79,7.47,293.53,3005.4,petrol,569,4913,199,5681
Skoda,Felicia,11.37,5.0,48.0,1518.0,petrol,1440,3977,125,5542
Rover,2000,17.18,5.0,74.0,1994.0,petrol,629,4650,85,5364
Hyundai,Accent,14.29,4.6,75.4,1479.0,petrol,1683,3478,152,5313
Nissan,Serena,22.95,5.0,67.33,1908.17,petrol,1432,3432,248,5112
Skoda,105,4.63,4.0,34.0,1046.0,petrol,1751,3261,89,5101
Peugeot,605,35.26,4.73,104.64,2367.18,petrol,530,4331,209,5070
Lancia,Delta,29.04,5.85,105.07,1638.89,petrol,967,3789,116,4872
Audi,Cabriolet,43.97,4.5,98.0,2309.0,petrol,784,3885,109,4778
Suzuki,Alto,9.56,4.6,50.0,996.0,petrol,2813,1566,121,4500
Mazda,MX-3,22.13,5.0,83.0,1721.5,petrol,1859,2294,226,4379
Alfa-Romeo,164,38.4,4.75,131.0,2652.38,petrol,399,3756,211,4366
Nissan,Patrol,38.48,4.88,90.94,2953.59,diesel,680,3564,100,4344
Lada,Niva,12.24,5.0,57.0,1568.0,petrol,902,3291,99,4292
Volvo,960,40.76,4.33,133.33,2634.22,petrol,475,3426,253,4154
Opel,Ascona,15.12,4.59,61.76,1603.12,petrol,793,3280,73,4146
Audi,A4,57.93,6.16,149.71,2283.11,petrol,554,3222,265,4041
Daewoo,Nexia,12.48,4.67,58.67,1498.0,petrol,983,2767,280,4030
Honda,Legend,69.4,5.0,173.0,3358.67,petrol,476,3231,178,3885
Nissan,Terrano,37.02,4.74,97.58,2697.37,diesel,742,2799,120,3661
BMW,640i,114.88,8.0,235.0,2979.0,petrol,460,2975,96,3531
Renault,Fuego,13.22,4.6,70.2,1736.2,petrol,821,2597,66,3484
Volkswagen,Santana,14.93,4.33,59.6,1655.07,petrol,609,2750,84,3443
Renault,Safrane,31.79,4.57,104.14,2211.07,petrol,288,2932,179,3399
Suzuki,Samurai,12.25,5.0,43.0,1325.0,petrol,1377,1851,80,3308
Hyundai,Sonata,31.74,4.83,119.67,2116.0,petrol,413,2746,85,3244
Triumph,TR7,13.14,5.0,93.5,1998.0,petrol,614,2478,90,3182
Volkswagen,Derby,7.56,4.0,38.75,1137.75,petrol,1128,1870,80,3078
Peugeot,104,7.51,4.0,36.67,1099.0,petrol,1338,1546,77,2961
Subaru,Impreza,30.6,1.8,97.6,1757.6,petrol,821,1846,268,2935
Nissan,Laurel,18.65,4.6,74.8,2652.8,diesel,423,2351,49,2823
Fiat,127,6.24,5.0,37.0,1049.0,petrol,1244,1428,67,2739
Seat,Malaga,10.55,5.0,49.43,1418.43,petrol,802,1836,49,2687
Renault,4,6.59,4.0,22.33,932.67,petrol,1112,1252,177,2541
Seat,Cordoba,17.31,4.97,66.35,1655.74,petrol,561,1772,56,2389
Mazda,Xedos,28.96,4.4,100.8,1936.6,petrol,334,1877,121,2332
Opel,Rekord,16.74,4.12,71.47,2066.18,petrol,344,1948,35,2327
Lancia,Thema,50.14,5.82,155.55,2799.27,petrol,278,1916,63,2257
Porsche,928,110.1,5.0,235.0,4957.0,petrol,238,1808,72,2118
Opel,Senator,36.17,4.38,117.62,2849.25,petrol,292,1783,34,2109
Daimler,3.6,71.6,4.0,149.0,3590.0,petrol,235,1751,67,2053
Mazda,MX-6,30.93,4.67,110.33,2328.33,petrol,422,1511,99,2032
Daihatsu,Applause,15.7,4.5,73.0,1590.0,petrol,474,1445,72,1991
Lancia,Prisma,13.43,4.33,67.67,1527.0,petrol,326,1521,45,1892
Nissan,Maxima,34.1,4.57,121.86,2555.29,petrol,214,1548,104,1866
Lancia,Dedra,21.77,5.0,81.69,1808.38,petrol,278,1458,61,1797
Audi,A6,82.06,7.73,199.73,2790.45,diesel,211,1453,95,1759
Toyota,Cressida,18.97,5.0,75.25,2214.5,diesel,267,1437,32,1736
Opel,Monza,32.99,5.0,132.0,2969.0,petrol,185,1521,29,1735
Daewoo,Espero,16.8,4.5,71.0,1764.0,petrol,200,1455,74,1729
Audi,Quattro,61.24,5.0,147.0,2144.0,petrol,153,1500,58,1711
BMW,M550i,134.79,8.0,390.0,4395.0,petrol,159,1438,47,1644
BMW,M3,135.11,6.5,309.0,3999.0,petrol,151,1432,57,1640
Audi,200,38.67,4.3,95.65,2027.9,petrol,178,1280,38,1496
Honda,Quintet,4.97,3.5,59.0,1602.0,petrol,467,946,55,1468
Mazda,929,15.88,4.25,84.44,2161.62,petrol,246,1187,35,1468
Nissan,Almera,22.78,4.92,81.67,1847.67,petrol,398,1000,49,1447
Mercedes,SLS,264.68,7.0,420.0,6208.0,petrol,326,1061,50,1437
Audi,Cabriolet,43.97,4.5,98.0,2309.0,petrol,506,825,69,1400
Mitsubishi,Space,23.17,3.95,82.16,1817.32,petrol,351,977,62,1390
Porsche,Carrera,646.6,6.0,450.0,5733.0,petrol,159,1178,45,1382
Kia,Mentor,14.76,4.67,75.0,1594.0,petrol,286,1015,34,1335
Lotus,Esprit,93.42,5.0,233.0,2995.0,petrol,73,1227,22,1322
Land-Rover,Defender,108.75,7.85,207.61,2304.98,diesel,163,1052,89,1304
